cutoff,candidate,target,horizon,model,mape
2025-04-18 00:00:00,half_life_30d,generator_all,12,seasonal,0.14563696894339442
2025-04-18 00:00:00,half_life_30d,generator_all,12,lgb_residual,0.05572404260519084
2025-04-18 00:00:00,half_life_30d,generator_all,12,cat_residual,0.05806323204053132
2025-04-18 00:00:00,half_life_30d,generator_all,12,learned_mean,0.05682752876978029
2025-04-18 00:00:00,half_life_30d,generator_all,16,persistence,0.06432054145012113
2025-04-18 00:00:00,half_life_30d,generator_all,16,ema,0.06514673223345822
2025-04-18 00:00:00,half_life_30d,generator_all,16,seasonal,0.1500701654540343
2025-04-18 00:00:00,half_life_30d,generator_all,16,lgb_residual,0.0637681102178725
2025-04-18 00:00:00,half_life_30d,generator_all,16,cat_residual,0.07017318571610316
2025-04-18 00:00:00,half_life_30d,generator_all,16,learned_mean,0.06668563691612502
2025-04-18 00:00:00,half_life_30d,generator_all,24,persistence,0.07964753263336162
2025-04-18 00:00:00,half_life_30d,generator_all,24,ema,0.08178645714668557
2025-04-18 00:00:00,half_life_30d,generator_all,24,seasonal,0.1627002821902939
2025-04-18 00:00:00,half_life_30d,generator_all,24,lgb_residual,0.08219956955687265
2025-04-18 00:00:00,half_life_30d,generator_all,24,cat_residual,0.08198492313853498
2025-04-18 00:00:00,half_life_30d,generator_all,24,learned_mean,0.08174077855342636
2025-04-18 00:00:00,half_life_30d,generator_all,32,persistence,0.09613470829116366
2025-04-18 00:00:00,half_life_30d,generator_all,32,ema,0.09849757469470799
2025-04-18 00:00:00,half_life_30d,generator_all,32,seasonal,0.17685720861378276
2025-04-18 00:00:00,half_life_30d,generator_all,32,lgb_residual,0.10033523168276832
2025-04-18 00:00:00,half_life_30d,generator_all,32,cat_residual,0.10449346872299003
2025-04-18 00:00:00,half_life_30d,generator_all,32,learned_mean,0.10207725060229655
2025-04-18 00:00:00,half_life_30d,generator_all,48,persistence,0.13524256379255015
2025-04-18 00:00:00,half_life_30d,generator_all,48,ema,0.1387783071550977
2025-04-18 00:00:00,half_life_30d,generator_all,48,seasonal,0.198468698395268
2025-04-18 00:00:00,half_life_30d,generator_all,48,lgb_residual,0.14375223443792354
2025-04-18 00:00:00,half_life_30d,generator_all,48,cat_residual,0.15220634830021168
2025-04-18 00:00:00,half_life_30d,generator_all,48,learned_mean,0.14791244879776924
2025-04-18 00:00:00,half_life_30d,generator_all,64,persistence,0.17968164480900015
2025-04-18 00:00:00,half_life_30d,generator_all,64,ema,0.18300480288818788
2025-04-18 00:00:00,half_life_30d,generator_all,64,seasonal,0.2177641009549622
2025-04-18 00:00:00,half_life_30d,generator_all,64,lgb_residual,0.18610956960715389
2025-04-18 00:00:00,half_life_30d,generator_all,64,cat_residual,0.1902172813734823
2025-04-18 00:00:00,half_life_30d,generator_all,64,learned_mean,0.1881634254903181
2025-04-18 00:00:00,half_life_30d,generator_all,72,persistence,0.19974708645371997
2025-04-18 00:00:00,half_life_30d,generator_all,72,ema,0.20275134588304441
2025-04-18 00:00:00,half_life_30d,generator_all,72,seasonal,0.2250815665162679
2025-04-18 00:00:00,half_life_30d,generator_all,72,lgb_residual,0.23187654643551658
2025-04-18 00:00:00,half_life_30d,generator_all,72,cat_residual,0.20739955935994078
2025-04-18 00:00:00,half_life_30d,generator_all,72,learned_mean,0.21961544087984206
2025-04-18 00:00:00,half_life_30d,generator_all,96,persistence,0.2195812733844803
2025-04-18 00:00:00,half_life_30d,generator_all,96,ema,0.21899645664334788
2025-04-18 00:00:00,half_life_30d,generator_all,96,seasonal,0.2195812733844803
2025-04-18 00:00:00,half_life_30d,generator_all,96,lgb_residual,0.23280602748413756
2025-04-18 00:00:00,half_life_30d,generator_all,96,cat_residual,0.21527311252169246
2025-04-18 00:00:00,half_life_30d,generator_all,96,learned_mean,0.22401540650462007
2025-04-27 00:00:00,half_life_30d,generator_1,1,persistence,0.03187946989139355
2025-04-27 00:00:00,half_life_30d,generator_1,1,ema,0.03548938357917129
2025-04-27 00:00:00,half_life_30d,generator_1,1,seasonal,0.09118595085051852
2025-04-27 00:00:00,half_life_30d,generator_1,1,lgb_residual,0.030313525136604055
2025-04-27 00:00:00,half_life_30d,generator_1,1,cat_residual,0.02991531379000499
2025-04-27 00:00:00,half_life_30d,generator_1,1,learned_mean,0.030091770351393727
2025-04-27 00:00:00,half_life_30d,generator_1,2,persistence,0.04070204224772903
2025-04-27 00:00:00,half_life_30d,generator_1,2,ema,0.043545101978989274
2025-04-27 00:00:00,half_life_30d,generator_1,2,seasonal,0.09097100436718321
2025-04-27 00:00:00,half_life_30d,generator_1,2,lgb_residual,0.039346966753433917
2025-04-27 00:00:00,half_life_30d,generator_1,2,cat_residual,0.03921336555944246
2025-04-27 00:00:00,half_life_30d,generator_1,2,learned_mean,0.039263137896335
2025-04-27 00:00:00,half_life_30d,generator_1,3,persistence,0.046167887250722156
2025-04-27 00:00:00,half_life_30d,generator_1,3,ema,0.050707056777363875
2025-04-27 00:00:00,half_life_30d,generator_1,3,seasonal,0.09096661620283263
2025-04-27 00:00:00,half_life_30d,generator_1,3,lgb_residual,0.04334411777517493
2025-04-27 00:00:00,half_life_30d,generator_1,3,cat_residual,0.04328833315441148
2025-04-27 00:00:00,half_life_30d,generator_1,3,learned_mean,0.04329481237503198
2025-04-27 00:00:00,half_life_30d,generator_1,4,persistence,0.058452729094831866
2025-04-27 00:00:00,half_life_30d,generator_1,4,ema,0.05834725000504023
2025-04-27 00:00:00,half_life_30d,generator_1,4,seasonal,0.09060492266209923
2025-04-27 00:00:00,half_life_30d,generator_1,4,lgb_residual,0.0536615401207919
2025-04-27 00:00:00,half_life_30d,generator_1,4,cat_residual,0.05427576820719699
2025-04-27 00:00:00,half_life_30d,generator_1,4,learned_mean,0.05392011012812969
2025-04-27 00:00:00,half_life_30d,generator_1,5,persistence,0.0632984507676348
2025-04-27 00:00:00,half_life_30d,generator_1,5,ema,0.06345806565622567
2025-04-27 00:00:00,half_life_30d,generator_1,5,seasonal,0.091227509879865
2025-04-27 00:00:00,half_life_30d,generator_1,5,lgb_residual,0.05721619866409856
2025-04-27 00:00:00,half_life_30d,generator_1,5,cat_residual,0.05725192593659793
2025-04-27 00:00:00,half_life_30d,generator_1,5,learned_mean,0.05719606340812562
2025-04-27 00:00:00,half_life_30d,generator_1,6,persistence,0.06858457777155617
2025-04-27 00:00:00,half_life_30d,generator_1,6,ema,0.06794092402136963
2025-04-27 00:00:00,half_life_30d,generator_1,6,seasonal,0.09201416058688587
2025-04-27 00:00:00,half_life_30d,generator_1,6,lgb_residual,0.05818303406077285
2025-04-27 00:00:00,half_life_30d,generator_1,6,cat_residual,0.059896860681558625
2025-04-27 00:00:00,half_life_30d,generator_1,6,learned_mean,0.05901097759467357
2025-04-27 00:00:00,half_life_30d,generator_1,7,persistence,0.07400900770144524
2025-04-27 00:00:00,half_life_30d,generator_1,7,ema,0.07239927337315767
2025-04-27 00:00:00,half_life_30d,generator_1,7,seasonal,0.0926000171732704
2025-04-27 00:00:00,half_life_30d,generator_1,7,lgb_residual,0.06081324599892079
2025-04-27 00:00:00,half_life_30d,generator_1,7,cat_residual,0.0627292554979316
2025-04-27 00:00:00,half_life_30d,generator_1,7,learned_mean,0.0616522484875807
2025-04-27 00:00:00,half_life_30d,generator_1,8,persistence,0.07768691284199836
2025-04-27 00:00:00,half_life_30d,generator_1,8,ema,0.07624489928461105
2025-04-27 00:00:00,half_life_30d,generator_1,8,seasonal,0.0937784722035693
2025-04-27 00:00:00,half_life_30d,generator_1,8,lgb_residual,0.06201335143741494
2025-04-27 00:00:00,half_life_30d,generator_1,8,cat_residual,0.06492542883916955
2025-04-27 00:00:00,half_life_30d,generator_1,8,learned_mean,0.06316853174974395
2025-04-27 00:00:00,half_life_30d,generator_1,12,persistence,0.09342696261639444
2025-04-27 00:00:00,half_life_30d,generator_1,12,ema,0.08758262818793124
2025-04-27 00:00:00,half_life_30d,generator_1,12,seasonal,0.09921456226397109
2025-04-27 00:00:00,half_life_30d,generator_1,12,lgb_residual,0.07745034360010136
2025-04-27 00:00:00,half_life_30d,generator_1,12,cat_residual,0.07886180128810608
2025-04-27 00:00:00,half_life_30d,generator_1,12,learned_mean,0.07785014309434281
2025-04-27 00:00:00,half_life_30d,generator_1,16,persistence,0.09581910836604227
2025-04-27 00:00:00,half_life_30d,generator_1,16,ema,0.09002766300965913
2025-04-27 00:00:00,half_life_30d,generator_1,16,seasonal,0.10467098122767587
2025-04-27 00:00:00,half_life_30d,generator_1,16,lgb_residual,0.08206762928986537
2025-04-27 00:00:00,half_life_30d,generator_1,16,cat_residual,0.08263504579319232
2025-04-27 00:00:00,half_life_30d,generator_1,16,learned_mean,0.08195385689335868
2025-04-27 00:00:00,half_life_30d,generator_1,24,persistence,0.10045639712080409
2025-04-27 00:00:00,half_life_30d,generator_1,24,ema,0.09652940274636343
2025-04-27 00:00:00,half_life_30d,generator_1,24,seasonal,0.1113899148229038
2025-04-27 00:00:00,half_life_30d,generator_1,24,lgb_residual,0.0869836852260277
2025-04-27 00:00:00,half_life_30d,generator_1,24,cat_residual,0.08475759743622324
2025-04-27 00:00:00,half_life_30d,generator_1,24,learned_mean,0.08558402287128468
2025-04-27 00:00:00,half_life_30d,generator_1,32,persistence,0.11688062149052296
2025-04-27 00:00:00,half_life_30d,generator_1,32,ema,0.11390678808717315
2025-04-27 00:00:00,half_life_30d,generator_1,32,seasonal,0.12504837215637005
2025-04-27 00:00:00,half_life_30d,generator_1,32,lgb_residual,0.09381489783320304
2025-04-27 00:00:00,half_life_30d,generator_1,32,cat_residual,0.10021798076159942
2025-04-27 00:00:00,half_life_30d,generator_1,32,learned_mean,0.09662013640130004
2025-04-27 00:00:00,half_life_30d,generator_1,48,persistence,0.14812611980384371
2025-04-27 00:00:00,half_life_30d,generator_1,48,ema,0.14850739468664484
2025-04-27 00:00:00,half_life_30d,generator_1,48,seasonal,0.13007720271520573
2025-04-27 00:00:00,half_life_30d,generator_1,48,lgb_residual,0.11809507869269409
2025-04-27 00:00:00,half_life_30d,generator_1,48,cat_residual,0.13209631897915497
2025-04-27 00:00:00,half_life_30d,generator_1,48,learned_mean,0.12480701574085924
2025-04-27 00:00:00,half_life_30d,generator_1,64,persistence,0.1470447379904168
2025-04-27 00:00:00,half_life_30d,generator_1,64,ema,0.1448699064928554
2025-04-27 00:00:00,half_life_30d,generator_1,64,seasonal,0.12972202247523243
2025-04-27 00:00:00,half_life_30d,generator_1,64,lgb_residual,0.12315573875231794
2025-04-27 00:00:00,half_life_30d,generator_1,64,cat_residual,0.13082641150974017
2025-04-27 00:00:00,half_life_30d,generator_1,64,learned_mean,0.12675132640127368
2025-04-27 00:00:00,half_life_30d,generator_1,72,persistence,0.15036941926844472
2025-04-27 00:00:00,half_life_30d,generator_1,72,ema,0.149648216026187
2025-04-27 00:00:00,half_life_30d,generator_1,72,seasonal,0.12953363540489496
2025-04-27 00:00:00,half_life_30d,generator_1,72,lgb_residual,0.12352645090700339
2025-04-27 00:00:00,half_life_30d,generator_1,72,cat_residual,0.1279679267853231
2025-04-27 00:00:00,half_life_30d,generator_1,72,learned_mean,0.12472487614374402
2025-04-27 00:00:00,half_life_30d,generator_1,96,persistence,0.1290056062265591
2025-04-27 00:00:00,half_life_30d,generator_1,96,ema,0.12453727478655906
2025-04-27 00:00:00,half_life_30d,generator_1,96,seasonal,0.1290056062265591
2025-04-27 00:00:00,half_life_30d,generator_1,96,lgb_residual,0.10879256797745528
2025-04-27 00:00:00,half_life_30d,generator_1,96,cat_residual,0.11751532860402765
2025-04-27 00:00:00,half_life_30d,generator_1,96,learned_mean,0.11214101532614534
2025-04-27 00:00:00,half_life_30d,generator_all,1,persistence,0.016302492764797196
2025-04-27 00:00:00,half_life_30d,generator_all,1,ema,0.0231189029700563
2025-04-27 00:00:00,half_life_30d,generator_all,1,seasonal,0.09139146464044134
2025-04-27 00:00:00,half_life_30d,generator_all,1,lgb_residual,0.014777290847330584
2025-04-27 00:00:00,half_life_30d,generator_all,1,cat_residual,0.01506694122859053
2025-04-27 00:00:00,half_life_30d,generator_all,1,learned_mean,0.014867913053185609
2025-04-27 00:00:00,half_life_30d,generator_all,2,persistence,0.024861320909881784
2025-04-27 00:00:00,half_life_30d,generator_all,2,ema,0.030482680903262865
2025-04-27 00:00:00,half_life_30d,generator_all,2,seasonal,0.09154877612376798
2025-04-27 00:00:00,half_life_30d,generator_all,2,lgb_residual,0.022306666994153453
2025-04-27 00:00:00,half_life_30d,generator_all,2,cat_residual,0.022772627119686004
2025-04-27 00:00:00,half_life_30d,generator_all,2,learned_mean,0.022492684051936083
2025-04-27 00:00:00,half_life_30d,generator_all,3,persistence,0.03233965339861585
2025-04-27 00:00:00,half_life_30d,generator_all,3,ema,0.0373178639986009
2025-04-27 00:00:00,half_life_30d,generator_all,3,seasonal,0.09160255901212247
2025-04-27 00:00:00,half_life_30d,generator_all,3,lgb_residual,0.026668880699115195
2025-04-27 00:00:00,half_life_30d,generator_all,3,cat_residual,0.02825108354853803
2025-04-27 00:00:00,half_life_30d,generator_all,3,learned_mean,0.027334986744709987
2025-04-27 00:00:00,half_life_30d,generator_all,4,persistence,0.039837754291870524
2025-04-27 00:00:00,half_life_30d,generator_all,4,ema,0.043403338119099286
2025-04-27 00:00:00,half_life_30d,generator_all,4,seasonal,0.09169011525428335
2025-04-27 00:00:00,half_life_30d,generator_all,4,lgb_residual,0.033331597396094766
2025-04-27 00:00:00,half_life_30d,generator_all,4,cat_residual,0.03416326559963597
2025-04-27 00:00:00,half_life_30d,generator_all,4,learned_mean,0.03363233920567222
2025-04-27 00:00:00,half_life_30d,generator_all,5,persistence,0.045435505768685415
2025-04-27 00:00:00,half_life_30d,generator_all,5,ema,0.04887496985487292
2025-04-27 00:00:00,half_life_30d,generator_all,5,seasonal,0.09157699526709114
2025-04-27 00:00:00,half_life_30d,generator_all,5,lgb_residual,0.036234532898924345
2025-04-27 00:00:00,half_life_30d,generator_all,5,cat_residual,0.03738502764251696
2025-04-27 00:00:00,half_life_30d,generator_all,5,learned_mean,0.036478034149765415
2025-04-27 00:00:00,half_life_30d,generator_all,6,persistence,0.05140277970521936
2025-04-27 00:00:00,half_life_30d,generator_all,6,ema,0.0537559647620401
2025-04-27 00:00:00,half_life_30d,generator_all,6,seasonal,0.09140845950389735
2025-04-27 00:00:00,half_life_30d,generator_all,6,lgb_residual,0.03936135239470102
2025-04-27 00:00:00,half_life_30d,generator_all,6,cat_residual,0.040996699054296
2025-04-27 00:00:00,half_life_30d,generator_all,6,learned_mean,0.03980059183340066
2025-04-27 00:00:00,half_life_30d,generator_all,7,persistence,0.05613369725378825
2025-04-27 00:00:00,half_life_30d,generator_all,7,ema,0.05804333260278154
2025-04-27 00:00:00,half_life_30d,generator_all,7,seasonal,0.09145464238137585
2025-04-27 00:00:00,half_life_30d,generator_all,7,lgb_residual,0.04398840567260106
2025-04-27 00:00:00,half_life_30d,generator_all,7,cat_residual,0.04528971853322635
2025-04-27 00:00:00,half_life_30d,generator_all,7,learned_mean,0.04441178836331851
2025-04-27 00:00:00,half_life_30d,generator_all,8,persistence,0.060522343702890835
2025-04-27 00:00:00,half_life_30d,generator_all,8,ema,0.061993427135383916
2025-04-27 00:00:00,half_life_30d,generator_all,8,seasonal,0.091559616473303
2025-04-27 00:00:00,half_life_30d,generator_all,8,lgb_residual,0.04659218948300688
2025-04-27 00:00:00,half_life_30d,generator_all,8,cat_residual,0.046705547729057245
2025-04-27 00:00:00,half_life_30d,generator_all,8,learned_mean,0.04639930183005424
2025-04-27 00:00:00,half_life_30d,generator_all,12,persistence,0.07375934007070198
2025-04-27 00:00:00,half_life_30d,generator_all,12,ema,0.07269916962787264
2025-04-27 00:00:00,half_life_30d,generator_all,12,seasonal,0.09201239855045679
2025-04-27 00:00:00,half_life_30d,generator_all,12,lgb_residual,0.058636696932230135
2025-04-27 00:00:00,half_life_30d,generator_all,12,cat_residual,0.05798643931843541
2025-04-27 00:00:00,half_life_30d,generator_all,12,learned_mean,0.05740762085603446
2025-04-27 00:00:00,half_life_30d,generator_all,16,persistence,0.08051351816724256
2025-04-27 00:00:00,half_life_30d,generator_all,16,ema,0.07429111348881612
2025-04-27 00:00:00,half_life_30d,generator_all,16,seasonal,0.09435156224320365
2025-04-27 00:00:00,half_life_30d,generator_all,16,lgb_residual,0.06079720041747789
2025-04-27 00:00:00,half_life_30d,generator_all,16,cat_residual,0.064322156027502
2025-04-27 00:00:00,half_life_30d,generator_all,16,learned_mean,0.06213559257458954
2025-04-27 00:00:00,half_life_30d,generator_all,24,persistence,0.07043108765320914
2025-04-27 00:00:00,half_life_30d,generator_all,24,ema,0.0680690104934928
2025-04-27 00:00:00,half_life_30d,generator_all,24,seasonal,0.09350014214372424
2025-04-27 00:00:00,half_life_30d,generator_all,24,lgb_residual,0.06969116467952816
2025-04-27 00:00:00,half_life_30d,generator_all,24,cat_residual,0.05500250466144753
2025-04-27 00:00:00,half_life_30d,generator_all,24,learned_mean,0.060013226924157254
2025-04-27 00:00:00,half_life_30d,generator_all,32,persistence,0.09181749759464514
2025-04-27 00:00:00,half_life_30d,generator_all,32,ema,0.0924311938772803
2025-04-27 00:00:00,half_life_30d,generator_all,32,seasonal,0.11029014507848871
2025-04-27 00:00:00,half_life_30d,generator_all,32,lgb_residual,0.08394619208686847
2025-04-27 00:00:00,half_life_30d,generator_all,32,cat_residual,0.07536797795854189
2025-04-27 00:00:00,half_life_30d,generator_all,32,learned_mean,0.07895406360874577
2025-04-27 00:00:00,half_life_30d,generator_all,48,persistence,0.1448703480825939
2025-04-27 00:00:00,half_life_30d,generator_all,48,ema,0.14285483640632363
2025-04-27 00:00:00,half_life_30d,generator_all,48,seasonal,0.13418562426939326
2025-04-27 00:00:00,half_life_30d,generator_all,48,lgb_residual,0.0954400700821956
2025-04-27 00:00:00,half_life_30d,generator_all,48,cat_residual,0.10579625412752625
2025-04-27 00:00:00,half_life_30d,generator_all,48,learned_mean,0.09984401187204825
2025-04-27 00:00:00,half_life_30d,generator_all,64,persistence,0.15802998837849308
2025-04-27 00:00:00,half_life_30d,generator_all,64,ema,0.15868870568480817
2025-04-27 00:00:00,half_life_30d,generator_all,64,seasonal,0.16442500221338585
2025-04-27 00:00:00,half_life_30d,generator_all,64,lgb_residual,0.10137720231403234
2025-04-27 00:00:00,half_life_30d,generator_all,64,cat_residual,0.10602674796906944
2025-04-27 00:00:00,half_life_30d,generator_all,64,learned_mean,0.10326282009753299
2025-04-27 00:00:00,half_life_30d,generator_all,72,persistence,0.1870894284869825
2025-04-27 00:00:00,half_life_30d,generator_all,72,ema,0.1859366015270155
2025-04-27 00:00:00,half_life_30d,generator_all,72,seasonal,0.17785723163062708
2025-04-27 00:00:00,half_life_30d,generator_all,72,lgb_residual,0.12176153902805166
2025-04-27 00:00:00,half_life_30d,generator_all,72,cat_residual,0.1435549619601791
2025-04-27 00:00:00,half_life_30d,generator_all,72,learned_mean,0.13144274825528
2025-04-27 00:00:00,half_life_30d,generator_all,96,persistence,0.20897874229663693
2025-04-27 00:00:00,half_life_30d,generator_all,96,ema,0.20770758036148534
2025-04-27 00:00:00,half_life_30d,generator_all,96,seasonal,0.20897874229663693
2025-04-27 00:00:00,half_life_30d,generator_all,96,lgb_residual,0.1711580434913098
2025-04-27 00:00:00,half_life_30d,generator_all,96,cat_residual,0.1857590394529462
2025-04-27 00:00:00,half_life_30d,generator_all,96,learned_mean,0.17786905202136424
