target,horizon,model,mape,scored,cutoff
generator_1,3,lgb_residual,0.044734213497365664,190,2025-04-27 00:00:00
generator_1,4,lgb_residual,0.056192969311858035,190,2025-04-27 00:00:00
generator_1,5,lgb_residual,0.06062532356148616,190,2025-04-27 00:00:00
generator_1,6,lgb_residual,0.06417062771788815,190,2025-04-27 00:00:00
generator_1,7,lgb_residual,0.06864829000993788,190,2025-04-27 00:00:00
generator_1,8,lgb_residual,0.07060240144286788,190,2025-04-27 00:00:00
generator_1,12,lgb_residual,0.08404598516406063,190,2025-04-27 00:00:00
generator_1,16,lgb_residual,0.08546805489347284,190,2025-04-27 00:00:00
generator_1,24,lgb_residual,0.09168506120311186,190,2025-04-27 00:00:00
generator_1,32,lgb_residual,0.09929562055369669,190,2025-04-27 00:00:00
generator_1,48,lgb_residual,0.13238566630990106,190,2025-04-27 00:00:00
generator_1,64,lgb_residual,0.13706875760082954,190,2025-04-27 00:00:00
generator_1,72,lgb_residual,0.13287246817023732,190,2025-04-27 00:00:00
generator_1,96,lgb_residual,0.12293740591645136,190,2025-04-27 00:00:00
generator_all,1,lgb_residual,0.014927641738769652,190,2025-04-27 00:00:00
generator_all,2,lgb_residual,0.02242784128429193,190,2025-04-27 00:00:00
generator_all,3,lgb_residual,0.027736248414812054,190,2025-04-27 00:00:00
generator_all,4,lgb_residual,0.03433253830669729,190,2025-04-27 00:00:00
generator_all,5,lgb_residual,0.0378312406846279,190,2025-04-27 00:00:00
generator_all,6,lgb_residual,0.041663710470289786,190,2025-04-27 00:00:00
generator_all,7,lgb_residual,0.04561144721726731,190,2025-04-27 00:00:00
generator_all,8,lgb_residual,0.04721668614616501,190,2025-04-27 00:00:00
generator_all,12,lgb_residual,0.06016685519365178,190,2025-04-27 00:00:00
generator_all,16,lgb_residual,0.06415486433442939,190,2025-04-27 00:00:00
generator_all,24,lgb_residual,0.05856473197796907,190,2025-04-27 00:00:00
generator_all,32,lgb_residual,0.07661052566449737,190,2025-04-27 00:00:00
generator_all,48,lgb_residual,0.09904212420260873,190,2025-04-27 00:00:00
generator_all,64,lgb_residual,0.10557172188038504,190,2025-04-27 00:00:00
generator_all,72,lgb_residual,0.13506089118083126,190,2025-04-27 00:00:00
generator_all,96,lgb_residual,0.1685784545000766,190,2025-04-27 00:00:00
generator_1,1,cat_residual,0.030647755047610258,190,2025-04-27 00:00:00
generator_1,2,cat_residual,0.039545241343640736,190,2025-04-27 00:00:00
generator_1,3,cat_residual,0.04449013865518188,190,2025-04-27 00:00:00
generator_1,4,cat_residual,0.055981107265903496,190,2025-04-27 00:00:00
generator_1,5,cat_residual,0.05995386809537008,190,2025-04-27 00:00:00
generator_1,6,cat_residual,0.06368972959636138,190,2025-04-27 00:00:00
generator_1,7,cat_residual,0.06797983182057431,190,2025-04-27 00:00:00
generator_1,8,cat_residual,0.07119686684846453,190,2025-04-27 00:00:00
generator_1,12,cat_residual,0.0861827795535654,190,2025-04-27 00:00:00
generator_1,16,cat_residual,0.08748939674922174,190,2025-04-27 00:00:00
generator_1,24,cat_residual,0.08861396811851055,190,2025-04-27 00:00:00
generator_1,32,cat_residual,0.10778551299139817,190,2025-04-27 00:00:00
generator_1,48,cat_residual,0.1422014610694776,190,2025-04-27 00:00:00
generator_1,64,cat_residual,0.13621495416024554,190,2025-04-27 00:00:00
generator_1,72,cat_residual,0.13652809575996336,190,2025-04-27 00:00:00
generator_1,96,cat_residual,0.1430749582574475,190,2025-04-27 00:00:00
generator_all,1,cat_residual,0.015187537437947351,190,2025-04-27 00:00:00
generator_all,2,cat_residual,0.023062600545178082,190,2025-04-27 00:00:00
generator_all,3,cat_residual,0.028026376380027522,190,2025-04-27 00:00:00
generator_all,4,cat_residual,0.03509499447046267,190,2025-04-27 00:00:00
generator_all,5,cat_residual,0.03847242569491791,190,2025-04-27 00:00:00
generator_all,6,cat_residual,0.04289161230295428,190,2025-04-27 00:00:00
generator_all,7,cat_residual,0.04719430244364397,190,2025-04-27 00:00:00
generator_all,8,cat_residual,0.04818782698947684,190,2025-04-27 00:00:00
generator_all,12,cat_residual,0.060321994798410876,190,2025-04-27 00:00:00
generator_all,16,cat_residual,0.06535464840914341,190,2025-04-27 00:00:00
generator_all,24,cat_residual,0.06204556177197042,190,2025-04-27 00:00:00
generator_all,32,cat_residual,0.08160713632183722,190,2025-04-27 00:00:00
generator_all,48,cat_residual,0.12001710270417189,190,2025-04-27 00:00:00
generator_all,64,cat_residual,0.1323577449528642,190,2025-04-27 00:00:00
generator_all,72,cat_residual,0.1398861309865104,190,2025-04-27 00:00:00
generator_all,96,cat_residual,0.1863292220157435,190,2025-04-27 00:00:00
