cutoff,candidate,target,horizon,model,mape
2025-04-07 00:00:00,half_life_14d,generator_all,32,persistence,0.12604316434298765
2025-04-07 00:00:00,half_life_14d,generator_all,32,ema,0.12424642700995846
2025-04-07 00:00:00,half_life_14d,generator_all,32,seasonal,0.13792622716331138
2025-04-07 00:00:00,half_life_14d,generator_all,32,lgb_residual,0.10770057960437067
2025-04-07 00:00:00,half_life_14d,generator_all,32,cat_residual,0.09915679855587718
2025-04-07 00:00:00,half_life_14d,generator_all,32,learned_mean,0.10311062408911698
2025-04-07 00:00:00,half_life_14d,generator_all,48,persistence,0.12289579132203404
2025-04-07 00:00:00,half_life_14d,generator_all,48,ema,0.11765494722968213
2025-04-07 00:00:00,half_life_14d,generator_all,48,seasonal,0.12744467307179805
2025-04-07 00:00:00,half_life_14d,generator_all,48,lgb_residual,0.09842549163278318
2025-04-07 00:00:00,half_life_14d,generator_all,48,cat_residual,0.09436756270359813
2025-04-07 00:00:00,half_life_14d,generator_all,48,learned_mean,0.09599380723414103
2025-04-07 00:00:00,half_life_14d,generator_all,64,persistence,0.12637880744896116
2025-04-07 00:00:00,half_life_14d,generator_all,64,ema,0.12535208272803802
2025-04-07 00:00:00,half_life_14d,generator_all,64,seasonal,0.13266392647353156
2025-04-07 00:00:00,half_life_14d,generator_all,64,lgb_residual,0.09494322020423918
2025-04-07 00:00:00,half_life_14d,generator_all,64,cat_residual,0.10306529898457027
2025-04-07 00:00:00,half_life_14d,generator_all,64,learned_mean,0.09643993759779805
2025-04-07 00:00:00,half_life_14d,generator_all,72,persistence,0.13905095062723524
2025-04-07 00:00:00,half_life_14d,generator_all,72,ema,0.13632498509376326
2025-04-07 00:00:00,half_life_14d,generator_all,72,seasonal,0.13008582880941913
2025-04-07 00:00:00,half_life_14d,generator_all,72,lgb_residual,0.10363671583380403
2025-04-07 00:00:00,half_life_14d,generator_all,72,cat_residual,0.10644980540704803
2025-04-07 00:00:00,half_life_14d,generator_all,72,learned_mean,0.10424122582428419
2025-04-07 00:00:00,half_life_14d,generator_all,96,persistence,0.12060921308831896
2025-04-07 00:00:00,half_life_14d,generator_all,96,ema,0.11862583106363593
2025-04-07 00:00:00,half_life_14d,generator_all,96,seasonal,0.12060921308831896
2025-04-07 00:00:00,half_life_14d,generator_all,96,lgb_residual,0.1144189476380424
2025-04-07 00:00:00,half_life_14d,generator_all,96,cat_residual,0.13321783771552065
2025-04-07 00:00:00,half_life_14d,generator_all,96,learned_mean,0.1224052624511479
2025-04-18 00:00:00,half_life_14d,generator_1,1,persistence,0.02401580692583923
2025-04-18 00:00:00,half_life_14d,generator_1,1,ema,0.029922158802882917
2025-04-18 00:00:00,half_life_14d,generator_1,1,seasonal,0.3800885964424989
2025-04-18 00:00:00,half_life_14d,generator_1,1,lgb_residual,0.02383025366035597
2025-04-18 00:00:00,half_life_14d,generator_1,1,cat_residual,0.023986613396702296
2025-04-18 00:00:00,half_life_14d,generator_1,1,learned_mean,0.023877134753661256
2025-04-18 00:00:00,half_life_14d,generator_1,2,persistence,0.03474153368294345
2025-04-18 00:00:00,half_life_14d,generator_1,2,ema,0.03902237762462346
2025-04-18 00:00:00,half_life_14d,generator_1,2,seasonal,0.3797215604972186
2025-04-18 00:00:00,half_life_14d,generator_1,2,lgb_residual,0.03410746978595016
2025-04-18 00:00:00,half_life_14d,generator_1,2,cat_residual,0.03390827015744593
2025-04-18 00:00:00,half_life_14d,generator_1,2,learned_mean,0.033975031809382765
2025-04-18 00:00:00,half_life_14d,generator_1,3,persistence,0.040630106921016984
2025-04-18 00:00:00,half_life_14d,generator_1,3,ema,0.04658687487198052
2025-04-18 00:00:00,half_life_14d,generator_1,3,seasonal,0.3791502723644429
2025-04-18 00:00:00,half_life_14d,generator_1,3,lgb_residual,0.0394705405159971
2025-04-18 00:00:00,half_life_14d,generator_1,3,cat_residual,0.03976905335481926
2025-04-18 00:00:00,half_life_14d,generator_1,3,learned_mean,0.039508314894847345
2025-04-18 00:00:00,half_life_14d,generator_1,4,persistence,0.04814737840543265
2025-04-18 00:00:00,half_life_14d,generator_1,4,ema,0.05409663747980503
2025-04-18 00:00:00,half_life_14d,generator_1,4,seasonal,0.3784381064639615
2025-04-18 00:00:00,half_life_14d,generator_1,4,lgb_residual,0.04734288289197843
2025-04-18 00:00:00,half_life_14d,generator_1,4,cat_residual,0.046959327064232
2025-04-18 00:00:00,half_life_14d,generator_1,4,learned_mean,0.04712482589711991
2025-04-18 00:00:00,half_life_14d,generator_1,5,persistence,0.05604040020286354
2025-04-18 00:00:00,half_life_14d,generator_1,5,ema,0.06030449450606429
2025-04-18 00:00:00,half_life_14d,generator_1,5,seasonal,0.37731780963621847
2025-04-18 00:00:00,half_life_14d,generator_1,5,lgb_residual,0.05508565639372783
2025-04-18 00:00:00,half_life_14d,generator_1,5,cat_residual,0.054898791204041474
2025-04-18 00:00:00,half_life_14d,generator_1,5,learned_mean,0.05496276134966958
2025-04-18 00:00:00,half_life_14d,generator_1,6,persistence,0.062282726111680536
2025-04-18 00:00:00,half_life_14d,generator_1,6,ema,0.06631375623144961
2025-04-18 00:00:00,half_life_14d,generator_1,6,seasonal,0.37670637397887413
2025-04-18 00:00:00,half_life_14d,generator_1,6,lgb_residual,0.06152271779551188
2025-04-18 00:00:00,half_life_14d,generator_1,6,cat_residual,0.06196448592304348
2025-04-18 00:00:00,half_life_14d,generator_1,6,learned_mean,0.06173095832263761
2025-04-18 00:00:00,half_life_14d,generator_1,7,persistence,0.06840989761921078
2025-04-18 00:00:00,half_life_14d,generator_1,7,ema,0.07200964079829568
2025-04-18 00:00:00,half_life_14d,generator_1,7,seasonal,0.3759196769200472
