cutoff,target,horizon,model,mape
2025-04-27 00:00:00,generator_all,4,ema,0.043403338119099286
2025-04-27 00:00:00,generator_all,4,seasonal,0.09169011525428335
2025-04-27 00:00:00,generator_all,4,lgb_residual,0.035536738208391754
2025-04-27 00:00:00,generator_all,4,cat_residual,0.03570186961950982
2025-04-27 00:00:00,generator_all,4,selected_ensemble,0.03572808914817818
2025-04-27 00:00:00,generator_all,5,persistence,0.045435505768685415
2025-04-27 00:00:00,generator_all,5,ema,0.04887496985487292
2025-04-27 00:00:00,generator_all,5,seasonal,0.09157699526709114
2025-04-27 00:00:00,generator_all,5,lgb_residual,0.03811674858979715
2025-04-27 00:00:00,generator_all,5,cat_residual,0.039344386142716216
2025-04-27 00:00:00,generator_all,5,selected_ensemble,0.039037961341436375
2025-04-27 00:00:00,generator_all,6,persistence,0.05140277970521936
2025-04-27 00:00:00,generator_all,6,ema,0.0537559647620401
2025-04-27 00:00:00,generator_all,6,seasonal,0.09140845950389735
2025-04-27 00:00:00,generator_all,6,lgb_residual,0.041581123124449504
2025-04-27 00:00:00,generator_all,6,cat_residual,0.04343953325487159
2025-04-27 00:00:00,generator_all,6,selected_ensemble,0.04335817708734325
2025-04-27 00:00:00,generator_all,7,persistence,0.05613369725378825
2025-04-27 00:00:00,generator_all,7,ema,0.05804333260278154
2025-04-27 00:00:00,generator_all,7,seasonal,0.09145464238137585
2025-04-27 00:00:00,generator_all,7,lgb_residual,0.04594667832091319
2025-04-27 00:00:00,generator_all,7,cat_residual,0.04752756335756306
2025-04-27 00:00:00,generator_all,7,selected_ensemble,0.047349649679236376
2025-04-27 00:00:00,generator_all,8,persistence,0.060522343702890835
2025-04-27 00:00:00,generator_all,8,ema,0.061993427135383916
2025-04-27 00:00:00,generator_all,8,seasonal,0.091559616473303
2025-04-27 00:00:00,generator_all,8,lgb_residual,0.04869861363262909
2025-04-27 00:00:00,generator_all,8,cat_residual,0.050069877247935345
2025-04-27 00:00:00,generator_all,8,selected_ensemble,0.05017075264772508
2025-04-27 00:00:00,generator_all,16,persistence,0.08051351816724256
2025-04-27 00:00:00,generator_all,16,ema,0.07429111348881612
2025-04-27 00:00:00,generator_all,16,seasonal,0.09435156224320365
2025-04-27 00:00:00,generator_all,16,lgb_residual,0.06674143566163236
2025-04-27 00:00:00,generator_all,16,cat_residual,0.06884369714589163
2025-04-27 00:00:00,generator_all,16,selected_ensemble,0.06948146574062947
2025-04-27 00:00:00,generator_all,24,persistence,0.07043108765320914
2025-04-27 00:00:00,generator_all,24,ema,0.0680690104934928
2025-04-27 00:00:00,generator_all,24,seasonal,0.09350014214372424
2025-04-27 00:00:00,generator_all,24,lgb_residual,0.06236496562058209
2025-04-27 00:00:00,generator_all,24,cat_residual,0.05768356556755839
2025-04-27 00:00:00,generator_all,24,selected_ensemble,0.06114521225433608
2025-04-27 00:00:00,generator_all,48,persistence,0.1448703480825939
2025-04-27 00:00:00,generator_all,48,ema,0.14285483640632363
2025-04-27 00:00:00,generator_all,48,seasonal,0.13418562426939326
2025-04-27 00:00:00,generator_all,48,lgb_residual,0.08898406747193403
2025-04-27 00:00:00,generator_all,48,cat_residual,0.11405649849080078
2025-04-27 00:00:00,generator_all,48,selected_ensemble,0.10996638342030782
2025-04-27 00:00:00,generator_all,96,persistence,0.20897874229663693
2025-04-27 00:00:00,generator_all,96,ema,0.20770758036148534
2025-04-27 00:00:00,generator_all,96,seasonal,0.20897874229663693
2025-04-27 00:00:00,generator_all,96,lgb_residual,0.17162550644735916
2025-04-27 00:00:00,generator_all,96,cat_residual,0.18502276830725706
2025-04-27 00:00:00,generator_all,96,selected_ensemble,0.19877905603200868
